"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","conn.in_enc_timed","conn.ou_enc_timed","conn.in_enc_count","conn.ou_enc_count","conn.in_tsize","conn.ou_tsize","conn.in_asize","conn.ou_asize","conn.in_rateps","conn.ou_rateps","attack"
"Tcp","4","76440","92","80","-1","24","9999517000","-1","13","0","1409","0","108.0","0.0","0.09558823529411764","0.0","true"
"Tcp","4","76440","103","80","-1","24","9999523000","-1","13","0","1436","0","110.0","0.0","0.09558823529411764","0.0","true"
"Tcp","4","76441","94","80","-1","24","9999528000","-1","13","0","1331","0","102.0","0.0","0.09558823529411764","0.0","true"
"Tcp","4","76441","98","80","-1","24","9999435000","-1","14","0","1466","0","104.0","0.0","0.10294117647058823","0.0","true"
"Tcp","4","76441","101","80","-1","24","9999488000","-1","13","0","1421","0","109.0","0.0","0.09558823529411764","0.0","true"
"Tcp","4","76441","79","80","-1","24","9999493000","-1","13","0","1325","0","101.0","0.0","0.09558823529411764","0.0","true"
"Tcp","4","76441","85","80","-1","24","9999492000","-1","13","0","1412","0","108.0","0.0","0.09558823529411764","0.0","true"
"Tcp","4","76441","88","80","-1","24","9997755000","-1","13","0","1371","0","105.0","0.0","0.09558823529411764","0.0","true"
"Tcp","4","76441","98","80","-1","24","9997732000","-1","13","0","1336","0","102.0","0.0","0.09558823529411764","0.0","true"
"Tcp","4","76441","105","80","-1","24","9997732000","-1","13","0","1370","0","105.0","0.0","0.0948905109489051","0.0","true"
"Tcp","4","76441","85","80","-1","24","9997730000","-1","14","0","1447","0","103.0","0.0","0.10218978102189781","0.0","true"
"Tcp","4","76441","81","80","-1","24","9997734000","-1","14","0","1449","0","103.0","0.0","0.10218978102189781","0.0","true"
"Tcp","4","76441","92","80","-1","24","9997730000","-1","14","0","1428","0","102.0","0.0","0.10218978102189781","0.0","true"
"Tcp","4","76441","92","80","-1","24","9997723000","-1","12","0","1238","0","103.0","0.0","0.08759124087591241","0.0","true"
"Tcp","4","76441","106","80","-1","24","9998818000","-1","12","0","1333","0","111.0","0.0","0.08759124087591241","0.0","true"
"Tcp","4","76441","101","80","-1","24","9998853000","-1","13","0","1412","0","108.0","0.0","0.0948905109489051","0.0","true"
"Tcp","4","76442","93","80","-1","24","9998856000","-1","12","0","1275","0","106.0","0.0","0.08759124087591241","0.0","true"
"Tcp","4","76442","102","80","-1","24","9997554000","-1","12","0","1284","0","107.0","0.0","0.08759124087591241","0.0","true"
"Tcp","4","76442","76","80","-1","24","9997531000","-1","13","0","1384","0","106.0","0.0","0.0948905109489051","0.0","true"
"Tcp","4","76442","95","80","-1","24","9997526000","-1","13","0","1438","0","110.0","0.0","0.0948905109489051","0.0","true"
"Tcp","4","76442","111","80","-1","24","9997531000","-1","13","0","1396","0","107.0","0.0","0.0948905109489051","0.0","true"
"Tcp","4","76442","91","80","-1","24","9997537000","-1","13","0","1353","0","104.0","0.0","0.0948905109489051","0.0","true"
"Tcp","4","76442","109","80","-1","24","9997542000","-1","13","0","1414","0","108.0","0.0","0.0948905109489051","0.0","true"
"Tcp","4","76442","88","80","-1","24","9997547000","-1","11","0","1186","0","107.0","0.0","0.08029197080291971","0.0","true"
"Tcp","4","76442","96","80","-1","24","9999476000","-1","10","0","1100","0","110.0","0.0","0.072992700729927","0.0","true"
"Tcp","4","76442","93","80","-1","24","9999520000","-1","10","0","1103","0","110.0","0.0","0.072992700729927","0.0","true"
"Tcp","4","76442","100","80","-1","24","9998829000","-1","9","0","1008","0","112.0","0.0","0.06569343065693431","0.0","true"
"Tcp","4","76442","96","80","-1","24","9998819000","-1","9","0","1031","0","114.0","0.0","0.06521739130434782","0.0","true"
"Tcp","4","76442","82","80","-1","24","9998819000","-1","9","0","1016","0","112.0","0.0","0.06521739130434782","0.0","true"
"Tcp","4","76442","84","80","-1","24","9998823000","-1","9","0","975","0","108.0","0.0","0.06521739130434782","0.0","true"
"Tcp","4","76443","79","80","-1","24","107811860000","-1","4","0","509","0","127.0","0.0","0.029197080291970802","0.0","true"
"Tcp","4","76443","105","80","-1","24","9991539000","-1","5","0","633","0","126.0","0.0","0.0364963503649635","0.0","true"
"Tcp","4","76443","100","80","-1","24","9991517000","-1","5","0","634","0","126.0","0.0","0.0364963503649635","0.0","true"
"Tcp","4","76443","96","80","-1","24","9991518000","-1","6","0","723","0","120.0","0.0","0.043795620437956206","0.0","true"
"Tcp","4","76443","97","80","-1","24","9991519000","-1","6","0","726","0","121.0","0.0","0.043795620437956206","0.0","true"
"Tcp","4","76443","91","80","-1","24","9991518000","-1","6","0","697","0","116.0","0.0","0.043795620437956206","0.0","true"
"Tcp","4","76443","96","80","-1","24","9991517000","-1","6","0","711","0","118.0","0.0","0.043795620437956206","0.0","true"
"Icmp","4","76443","74","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","false"
"Icmp","4","76443","74","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","false"
"Icmp","4","76443","74","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","false"
"Icmp","4","76443","74","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","false"
"Icmp","4","76443","74","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","false"
"Icmp","4","76443","74","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","false"
"Icmp","4","76443","74","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","false"
"Tcp","4","76443","102","80","-1","24","9999727000","-1","15","0","1626","0","108.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","104","80","-1","24","9999646000","-1","15","0","1563","0","104.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","100","80","-1","24","9999643000","-1","15","0","1586","0","105.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","83","80","-1","24","9999641000","-1","15","0","1494","0","99.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","102","80","-1","24","9999638000","-1","15","0","1608","0","107.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","94","80","-1","24","9999632000","-1","15","0","1583","0","105.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","94","80","-1","24","9999628000","-1","15","0","1605","0","107.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","93","80","-1","24","10001157000","-1","15","0","1586","0","105.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","101","80","-1","24","10001163000","-1","15","0","1567","0","104.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","104","80","-1","24","10001158000","-1","15","0","1551","0","103.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","97","80","-1","24","10001153000","-1","15","0","1542","0","102.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","106","80","-1","24","10000260000","-1","15","0","1580","0","105.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","102","80","-1","24","10000194000","-1","15","0","1555","0","103.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","104","80","-1","24","10000183000","-1","15","0","1653","0","110.0","0.0","0.10714285714285714","0.0","true"
"Tcp","4","76444","79","80","-1","24","10000179000","-1","15","0","1573","0","104.0","0.0","0.10638297872340426","0.0","true"
"Tcp","4","76444","96","80","-1","24","10000179000","-1","15","0","1566","0","104.0","0.0","0.10638297872340426","0.0","true"
"Tcp","4","76445","100","80","-1","24","10001626000","-1","14","0","1521","0","108.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76445","103","80","-1","24","10001648000","-1","14","0","1455","0","103.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76445","94","80","-1","24","10001650000","-1","14","0","1456","0","104.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76445","96","80","-1","24","10001648000","-1","14","0","1476","0","105.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76445","87","80","-1","24","10001649000","-1","15","0","1577","0","105.0","0.0","0.10638297872340426","0.0","true"
"Tcp","4","76445","94","80","-1","24","10001647000","-1","15","0","1608","0","107.0","0.0","0.10638297872340426","0.0","true"
"Tcp","4","76445","106","80","-1","24","10002045000","-1","14","0","1472","0","105.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76445","99","80","-1","24","10002048000","-1","12","0","1250","0","104.0","0.0","0.0851063829787234","0.0","true"
"Tcp","4","76445","77","80","-1","24","10002026000","-1","13","0","1392","0","107.0","0.0","0.09219858156028368","0.0","true"
"Tcp","4","76445","99","80","-1","24","10002024000","-1","13","0","1389","0","106.0","0.0","0.09219858156028368","0.0","true"
"Tcp","4","76445","90","80","-1","24","10002011000","-1","14","0","1475","0","105.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76445","89","80","-1","24","10002004000","-1","14","0","1422","0","101.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76445","75","80","-1","24","10002003000","-1","14","0","1480","0","105.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76445","99","80","-1","24","10001140000","-1","14","0","1480","0","105.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76446","101","80","-1","24","10001078000","-1","14","0","1485","0","106.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76446","95","80","-1","24","10001414000","-1","14","0","1504","0","107.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76446","94","80","-1","24","10001428000","-1","14","0","1530","0","109.0","0.0","0.09929078014184398","0.0","true"
"Tcp","4","76446","90","80","-1","24","10001428000","-1","14","0","1421","0","101.0","0.0","0.09859154929577464","0.0","true"
"Tcp","4","76446","89","80","-1","24","20000958000","-1","13","0","1433","0","110.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","91","80","-1","24","19999569000","-1","13","0","1425","0","109.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","100","80","-1","24","19999534000","-1","13","0","1365","0","105.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","83","80","-1","24","19999537000","-1","13","0","1417","0","109.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","85","80","-1","24","19999541000","-1","13","0","1379","0","106.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","96","80","-1","24","19999544000","-1","13","0","1378","0","106.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","92","80","-1","24","19999548000","-1","13","0","1362","0","104.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","110","80","-1","24","20001046000","-1","13","0","1452","0","111.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","101","80","-1","24","20001053000","-1","13","0","1430","0","110.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76446","101","80","-1","24","20001039000","-1","13","0","1355","0","104.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76447","100","80","-1","24","20001053000","-1","13","0","1348","0","103.0","0.0","0.09154929577464789","0.0","true"
"Tcp","4","76447","101","80","-1","24","20000489000","-1","14","0","1462","0","104.0","0.0","0.09859154929577464","0.0","true"
"Tcp","4","76447","94","80","-1","24","20000485000","-1","14","0","1488","0","106.0","0.0","0.09859154929577464","0.0","true"
"Tcp","4","76447","85","80","-1","24","20000504000","-1","14","0","1520","0","108.0","0.0","0.09859154929577464","0.0","true"
"Tcp","4","76447","80","80","-1","24","20000528000","-1","14","0","1439","0","102.0","0.0","0.09859154929577464","0.0","true"
"Tcp","4","76447","99","80","-1","24","20000553000","-1","14","0","1460","0","104.0","0.0","0.0979020979020979","0.0","true"
"Tcp","4","76447","101","80","-1","24","10001141000","-1","15","0","1567","0","104.0","0.0","0.1048951048951049","0.0","true"
"Tcp","4","76447","94","80","-1","24","10001110000","-1","14","0","1515","0","108.0","0.0","0.0979020979020979","0.0","true"
"Tcp","4","76447","84","80","-1","24","10001127000","-1","14","0","1409","0","100.0","0.0","0.0979020979020979","0.0","true"
"Tcp","4","76447","100","80","-1","24","10001153000","-1","14","0","1512","0","108.0","0.0","0.0979020979020979","0.0","true"
"Tcp","4","76447","76","80","-1","24","10002568000","-1","14","0","1447","0","103.0","0.0","0.0979020979020979","0.0","true"
"Tcp","4","76447","103","80","-1","24","10002591000","-1","14","0","1439","0","102.0","0.0","0.0979020979020979","0.0","true"
"Tcp","4","76448","102","80","-1","24","10002609000","-1","14","0","1472","0","105.0","0.0","0.0979020979020979","0.0","true"
"Tcp","4","76448","104","80","-1","24","10002641000","-1","15","0","1551","0","103.0","0.0","0.1048951048951049","0.0","true"
"Tcp","4","76448","116","80","-1","24","10002658000","-1","15","0","1565","0","104.0","0.0","0.1048951048951049","0.0","true"
"Tcp","4","76448","90","80","-1","24","10002681000","-1","15","0","1518","0","101.0","0.0","0.1048951048951049","0.0","true"
"Tcp","4","76448","90","80","-1","24","10002702000","-1","13","0","1328","0","102.0","0.0","0.09090909090909091","0.0","true"
"Tcp","4","76448","100","80","-1","24","10001632000","-1","13","0","1433","0","110.0","0.0","0.09090909090909091","0.0","true"
"Tcp","4","76448","92","80","-1","24","10001626000","-1","14","0","1504","0","107.0","0.0","0.0979020979020979","0.0","true"
"Tcp","4","76448","107","80","-1","24","10002956000","-1","13","0","1382","0","106.0","0.0","0.09090909090909091","0.0","true"
"Tcp","4","76448","94","80","-1","24","10003058000","-1","13","0","1378","0","106.0","0.0","0.09027777777777778","0.0","true"
"Tcp","4","76448","91","80","-1","24","10003082000","-1","14","0","1475","0","105.0","0.0","0.09722222222222222","0.0","true"
"Tcp","4","76448","95","80","-1","24","10003102000","-1","14","0","1533","0","109.0","0.0","0.09722222222222222","0.0","true"
"Tcp","4","76448","102","80","-1","24","10003118000","-1","14","0","1498","0","107.0","0.0","0.09722222222222222","0.0","true"
"Tcp","4","76448","94","80","-1","24","10003136000","-1","14","0","1447","0","103.0","0.0","0.09722222222222222","0.0","true"
"Tcp","4","76448","91","80","-1","24","10003155000","-1","14","0","1505","0","107.0","0.0","0.09722222222222222","0.0","true"
"Tcp","4","76449","117","80","-1","24","10003175000","-1","12","0","1303","0","108.0","0.0","0.08333333333333333","0.0","true"
"Tcp","4","76449","89","80","-1","24","10001273000","-1","11","0","1189","0","108.0","0.0","0.0763888888888889","0.0","true"
"Tcp","4","76449","105","80","-1","24","10001251000","-1","11","0","1208","0","109.0","0.0","0.0763888888888889","0.0","true"
"Tcp","4","76449","112","80","-1","24","10001676000","-1","10","0","1120","0","112.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76449","79","80","-1","24","10001696000","-1","10","0","1110","0","111.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76449","95","80","-1","24","10001716000","-1","10","0","1111","0","111.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76449","87","80","-1","24","10001734000","-1","10","0","1062","0","106.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76449","102","80","-1","24","20000589000","-1","9","0","1004","0","111.0","0.0","0.0625","0.0","true"
"Tcp","4","76449","76","80","-1","24","20000612000","-1","9","0","981","0","109.0","0.0","0.0625","0.0","true"
"Tcp","4","76449","86","80","-1","24","20000634000","-1","9","0","1012","0","112.0","0.0","0.0625","0.0","true"
"Tcp","4","76449","85","80","-1","24","20000655000","-1","9","0","981","0","109.0","0.0","0.0625","0.0","true"
"Tcp","4","76449","97","80","-1","24","20000658000","-1","9","0","967","0","107.0","0.0","0.0625","0.0","true"
"Tcp","4","76449","110","80","-1","24","20001936000","-1","9","0","1035","0","115.0","0.0","0.06206896551724138","0.0","true"
"Tcp","4","76449","92","80","-1","24","20000433000","-1","10","0","1060","0","106.0","0.0","0.06896551724137931","0.0","true"
"Tcp","4","76450","94","80","-1","24","20000362000","-1","10","0","1085","0","108.0","0.0","0.06896551724137931","0.0","true"
"Tcp","4","76450","81","80","-1","24","20000370000","-1","10","0","1047","0","104.0","0.0","0.06896551724137931","0.0","true"
"Tcp","4","76450","94","80","-1","24","20000374000","-1","9","0","1016","0","112.0","0.0","0.06206896551724138","0.0","true"
"Tcp","4","76450","104","80","-1","24","20000372000","-1","8","0","932","0","116.0","0.0","0.05517241379310345","0.0","true"
"Tcp","4","76450","103","80","-1","24","20000369000","-1","7","0","812","0","116.0","0.0","0.04827586206896552","0.0","true"
"Tcp","4","76450","92","80","-1","24","20000370000","-1","7","0","808","0","115.0","0.0","0.04827586206896552","0.0","true"
"Tcp","4","76450","90","80","-1","24","20000371000","-1","7","0","822","0","117.0","0.0","0.04827586206896552","0.0","true"
"Tcp","4","76450","81","80","-1","24","20000367000","-1","7","0","826","0","118.0","0.0","0.04827586206896552","0.0","true"
