"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Tcp","4","76876","110","80","-1","24","29000","22375","2350231","105.0","21.660212971926427","true"
"Tcp","4","76876","101","80","-1","24","30000","22378","2350507","105.0","21.663117134559535","true"
"Tcp","4","76876","83","80","-1","24","29000","22380","2350687","105.0","21.665053242981607","true"
"Tcp","4","76876","92","80","-1","24","29000","22381","2350779","105.0","21.666021297192643","true"
"Tcp","4","76876","91","80","-1","24","29000","22383","2350958","105.0","21.667957405614715","true"
"Tcp","4","76876","80","80","-1","24","54000","22385","2351149","105.0","21.669893514036787","true"
"Tcp","4","76876","99","80","-1","24","29000","22388","2351438","105.0","21.672797676669894","true"
"Tcp","4","76877","104","80","-1","24","29000","22390","2351637","105.0","21.674733785091966","true"
"Tcp","4","76877","77","80","-1","24","29000","22391","2351714","105.0","21.675701839303002","true"
"Tcp","4","76877","99","80","-1","24","29000","22393","2351908","105.0","21.677637947725074","true"
"Tcp","4","76877","105","80","-1","24","29000","22395","2352108","105.0","21.679574056147143","true"
"Tcp","4","76877","114","80","-1","24","28000","22397","2352300","105.0","21.681510164569215","true"
"Tcp","4","76877","91","80","-1","24","32000","22400","2352551","105.0","21.684414327202322","true"
"Tcp","4","76877","95","80","-1","24","29000","22401","2352646","105.0","21.68538238141336","true"
"Tcp","4","76877","92","80","-1","24","43000","22404","2352947","105.0","21.688286544046466","true"
"Tcp","4","76877","111","80","-1","24","29000","22406","2353164","105.0","21.669245647969053","true"
"Tcp","4","76877","87","80","-1","24","28000","22407","2353251","105.0","21.670212765957448","true"
"Tcp","4","76877","113","80","-1","24","29000","22409","2353438","105.0","21.672147001934235","true"
"Tcp","4","76877","106","80","-1","24","28000","22412","2353737","105.0","21.67504835589942","true"
"Tcp","4","76877","103","80","-1","24","28000","22413","2353840","105.0","21.676015473887816","true"
"Tcp","4","76877","81","80","-1","24","1694000","22415","2354016","105.0","21.677949709864603","true"
"Tcp","4","76877","96","80","-1","24","3000","22418","2354282","105.0","21.680851063829788","true"
"Tcp","4","76878","85","80","-1","24","42000","22419","2354367","105.0","21.681818181818183","true"
"Tcp","4","76878","105","80","-1","24","3000","22422","2354644","105.0","21.684719535783366","true"
"Tcp","4","76878","106","80","-1","24","4029000","22423","2354750","105.0","21.68568665377176","true"
"Tcp","4","76878","101","80","-1","24","52000","22425","2354947","105.0","21.687620889748548","true"
"Tcp","4","76878","77","80","-1","24","4000","22428","2355208","105.0","21.690522243713733","true"
"Tcp","4","76878","110","80","-1","24","37000","22429","2355318","105.0","21.69148936170213","true"
"Tcp","4","76878","101","80","-1","24","37000","22431","2355515","105.0","21.693423597678915","true"
"Tcp","4","76878","95","80","-1","24","4000","22434","2355791","105.0","21.6963249516441","true"
"Tcp","4","76878","82","80","-1","24","36000","22435","2355873","105.0","21.697292069632496","true"
"Tcp","4","76878","89","80","-1","24","36000","22437","2356045","105.0","21.678260869565218","true"
"Tcp","4","76878","95","80","-1","24","39000","22439","2356237","105.0","21.680193236714977","true"
"Tcp","4","76878","91","80","-1","24","37000","22441","2356429","105.0","21.682125603864733","true"
"Tcp","4","76878","95","80","-1","24","35000","22443","2356619","105.0","21.684057971014493","true"
"Tcp","4","76878","92","80","-1","24","5000","22446","2356890","105.0","21.68695652173913","true"
"Tcp","4","76879","108","80","-1","24","4000","22448","2357085","105.0","21.68888888888889","true"
"Tcp","4","76879","106","80","-1","24","46000","22449","2357191","105.0","21.689855072463768","true"
"Tcp","4","76879","85","80","-1","24","36000","22451","2357372","105.0","21.691787439613528","true"
"Tcp","4","76879","92","80","-1","24","36000","22453","2357549","104.0","21.693719806763283","true"
"Tcp","4","76879","86","80","-1","24","7000","22455","2357736","104.0","21.695652173913043","true"
"Tcp","4","76879","101","80","-1","24","3000","22457","2357920","104.0","21.697584541062803","true"
"Tcp","4","76879","101","80","-1","24","3000","22459","2358109","104.0","21.699516908212562","true"
"Tcp","4","76879","81","80","-1","24","4000","22461","2358285","104.0","21.68050193050193","true"
"Tcp","4","76879","113","80","-1","24","270016000","22463","2358506","104.0","21.68243243243243","true"
"Tcp","4","76879","66","80","-1","17","704365000","22465","2358674","104.0","21.684362934362934","true"
"Tcp","4","76879","66","80","-1","17","31000","22468","2358872","104.0","21.687258687258687","true"
"Tcp","4","76879","66","80","-1","17","29000","22470","2359004","104.0","21.68918918918919","true"
"Tcp","4","76879","66","80","-1","17","30000","22472","2359136","104.0","21.69111969111969","true"
"Tcp","4","76880","66","80","-1","17","29000","22473","2359202","104.0","21.692084942084943","true"
"Tcp","4","76880","66","80","-1","17","29000","22475","2359334","104.0","21.694015444015445","true"
"Tcp","4","76880","66","80","-1","17","29000","22477","2359466","104.0","21.695945945945947","true"
"Tcp","4","76880","66","80","-1","17","29000","22479","2359598","104.0","21.69787644787645","true"
"Tcp","4","76880","66","80","-1","17","32000","22481","2359730","104.0","21.69980694980695","true"
"Tcp","4","76880","66","80","-1","17","30000","22483","2359862","104.0","21.70173745173745","true"
"Tcp","4","76880","66","80","-1","17","84000","22485","2359994","104.0","21.703667953667953","true"
"Tcp","4","76880","66","80","-1","17","11977000","22488","2360192","104.0","21.68563162970106","true"
"Tcp","4","76880","54","80","-1","4","12766000","22489","2360246","104.0","21.686595949855352","true"
"Tcp","4","76880","54","80","-1","4","32000","22491","2360354","104.0","21.688524590163933","true"
"Tcp","4","76880","54","80","-1","4","2149000","22494","2360516","104.0","21.69141755062681","true"
"Tcp","4","76880","54","80","-1","4","54000","22495","2360570","104.0","21.692381870781098","true"
"Tcp","4","76881","54","80","-1","4","33000","22498","2360732","104.0","21.695274831243974","true"
"Tcp","4","76881","54","80","-1","4","31000","22499","2360786","104.0","21.696239151398263","true"
"Tcp","4","76881","54","80","-1","4","1702000","22502","2360948","104.0","21.69913211186114","true"
"Tcp","4","76881","54","80","-1","4","66000","22503","2361002","104.0","21.700096432015428","true"
"Tcp","4","76881","54","80","-1","4","34000","22506","2361164","104.0","21.7029893924783","true"
"Tcp","4","76881","54","80","-1","4","33000","22508","2361272","104.0","21.704918032786885","true"
"Tcp","4","76881","54","80","-1","4","32000","22509","2361326","104.0","21.705882352941178","true"
"Tcp","4","76881","54","80","-1","4","31000","22511","2361434","104.0","21.70781099324976","true"
"Tcp","4","76881","54","80","-1","4","62000","22513","2361542","104.0","21.6888246628131","true"
"Tcp","4","76881","54","80","-1","4","33000","22516","2361704","104.0","21.691714836223507","true"
"Tcp","4","76881","54","80","-1","4","32000","22517","2361758","104.0","21.692678227360307","true"
"Tcp","4","76881","74","80","-1","2","5940481000","22518","2361832","104.0","21.69364161849711","true"
"Tcp","4","76881","66","80","-1","16","66000","22521","2362038","104.0","21.696531791907514","true"
"Http","4","76881","262","80","-1","24","73000","22523","2363026","104.0","21.698458574181117","true"
"Tcp","4","76882","66","80","-1","16","4915000","22524","2363092","104.0","21.69942196531792","true"
"Tcp","4","76882","66","80","-1","16","34000","22526","2363232","104.0","21.70134874759152","true"
"Tcp","4","76882","66","80","-1","16","52000","22529","2363430","104.0","21.704238921001927","true"
"Tcp","4","76882","74","80","-1","2","4161000","22530","2363504","104.0","21.705202312138727","true"
"Tcp","4","76882","66","80","-1","16","3904000","22532","2364296","104.0","21.70712909441233","true"
"Tcp","4","76882","74","80","-1","2","74000","22535","2365162","104.0","21.710019267822737","true"
"Tcp","4","76882","66","80","-1","16","75000","22537","2365294","104.0","21.71194605009634","true"
"Tcp","4","76882","74","80","-1","2","1924000","22538","2365368","104.0","21.692011549566892","true"
"Tcp","4","76882","66","80","-1","16","3928000","22540","2366160","104.0","21.6939364773821","true"
"Tcp","4","76882","74","80","-1","2","35000","22542","2366300","104.0","21.695861405197306","true"
"Tcp","4","76882","66","80","-1","16","55000","22544","2367092","104.0","21.697786333012512","true"
"Tcp","4","76882","74","80","-1","2","67000","22546","2367232","104.0","21.69971126082772","true"
"Tcp","4","76882","66","80","-1","16","3875000","22548","2368024","105.0","21.701636188642926","true"
"Tcp","4","76883","74","80","-1","2","58000","22551","2368890","105.0","21.704523580365738","true"
"Tcp","4","76883","66","80","-1","16","3930000","22552","2368956","105.0","21.70548604427334","true"
"Tcp","4","76883","74","80","-1","2","78000","22555","2369822","105.0","21.70837343599615","true"
"Tcp","4","76883","66","80","-1","16","3443000","22556","2369888","105.0","21.709335899903753","true"
"Tcp","4","76883","74","80","-1","2","34000","22558","2370028","105.0","21.71126082771896","true"
"Tcp","4","76883","66","80","-1","16","3370000","22561","2370886","105.0","21.71414821944177","true"
"Tcp","4","76883","74","80","-1","2","59000","22562","2370960","105.0","21.715110683349373","true"
"Tcp","4","76883","66","80","-1","16","3901000","22564","2371752","105.0","21.696153846153845","true"
"Tcp","4","76883","74","80","-1","2","1937000","22566","2371892","105.0","21.698076923076922","true"
"Tcp","4","76883","66","80","-1","16","3941000","22568","2372684","105.0","21.7","true"
"Tcp","4","76883","74","80","-1","2","1914000","22570","2372824","105.0","21.701923076923077","true"
"Tcp","4","76883","66","80","-1","16","3954000","22572","2373616","105.0","21.703846153846154","true"
"Tcp","4","76884","74","80","-1","2","1978000","22574","2373756","105.0","21.70576923076923","true"
"Tcp","4","76884","66","80","-1","16","3932000","22576","2374548","105.0","21.70769230769231","true"
"Tcp","4","76884","74","80","-1","2","1937000","22578","2374688","105.0","21.709615384615386","true"
"Tcp","4","76884","66","80","-1","16","3957000","22580","2375480","105.0","21.71153846153846","true"
"Tcp","4","76884","74","80","-1","2","1980000","22582","2375620","105.0","21.713461538461537","true"
"Tcp","4","76884","66","80","-1","16","3947000","22584","2376412","105.0","21.715384615384615","true"
"Tcp","4","76884","74","80","-1","2","1868000","22586","2376552","105.0","21.717307692307692","true"
"Tcp","4","76884","66","80","-1","16","3967000","22588","2377344","105.0","21.698366954851103","true"
"Tcp","4","76884","74","80","-1","2","1917000","22590","2377484","105.0","21.70028818443804","true"
"Tcp","4","76884","66","80","-1","16","3963000","22592","2378276","105.0","21.702209414024978","true"
"Tcp","4","76884","74","80","-1","2","52000","22595","2379142","105.0","21.70509125840538","true"
"Tcp","4","76884","66","80","-1","16","3947000","22596","2379208","105.0","21.70605187319885","true"
"Tcp","4","76885","74","80","-1","2","52000","22599","2380074","105.0","21.70893371757925","true"
"Tcp","4","76885","66","80","-1","16","60000","22601","2380206","105.0","21.710854947166187","true"
"Tcp","4","76885","74","80","-1","2","49000","22603","2381006","105.0","21.71277617675312","true"
"Tcp","4","76885","66","80","-1","16","55000","22605","2381138","105.0","21.714697406340058","true"
"Tcp","4","76885","74","80","-1","2","1966000","22606","2381212","105.0","21.715658021133525","true"
"Tcp","4","76885","66","80","-1","16","3972000","22608","2382004","105.0","21.717579250720462","true"
"Tcp","4","76885","74","80","-1","2","1778000","22610","2382144","105.0","21.719500480307396","true"
"Tcp","4","76885","66","80","-1","16","3132000","22612","2382936","105.0","21.721421709894333","true"
"Tcp","4","76885","74","80","-1","2","91000","22614","2383076","105.0","21.70249520153551","true"
"Tcp","4","76885","66","80","-1","16","3227000","22616","2383868","105.0","21.704414587332053","true"
"Tcp","4","76885","74","80","-1","2","3153000","22618","2384008","105.0","21.706333973128597","true"
"Tcp","4","76885","66","80","-1","16","3161000","22620","2384800","105.0","21.708253358925145","true"
"Tcp","4","76885","74","80","-1","2","2679000","22622","2384940","105.0","21.71017274472169","true"
"Tcp","4","76885","66","80","-1","16","3214000","22624","2385732","105.0","21.712092130518233","true"
"Tcp","4","76886","74","80","-1","2","85000","22626","2385872","105.0","21.71401151631478","true"
"Tcp","4","76886","66","80","-1","16","3109000","22628","2386664","105.0","21.715930902111324","true"
"Tcp","4","76886","74","80","-1","2","3557000","22630","2386804","105.0","21.71785028790787","true"
"Tcp","4","76886","66","80","-1","16","3160000","22632","2387596","105.0","21.719769673704416","true"
"Tcp","4","76886","74","80","-1","2","71000","22635","2388462","105.0","21.722648752399234","true"
"Tcp","4","76886","66","80","-1","16","77000","22637","2388594","105.0","21.70373921380633","true"
"Tcp","4","76886","74","80","-1","2","2705000","22638","2388668","105.0","21.70469798657718","true"
"Tcp","4","76886","66","80","-1","16","3286000","22640","2389460","105.0","21.70661553211889","true"
"Tcp","4","76886","74","80","-1","2","2516000","22642","2389600","105.0","21.708533077660594","true"
"Tcp","4","76886","66","80","-1","16","3158000","22644","2390392","105.0","21.710450623202302","true"
"Tcp","4","76886","74","80","-1","2","80000","22646","2390532","105.0","21.712368168744007","true"
"Tcp","4","76886","66","80","-1","16","4055000","22648","2391324","105.0","21.714285714285715","true"
"Tcp","4","76887","74","80","-1","2","78000","22651","2392190","105.0","21.717162032598274","true"
"Tcp","4","76887","66","80","-1","16","3913000","22652","2392256","105.0","21.71812080536913","true"
"Tcp","4","76887","74","80","-1","2","1506000","22654","2392396","105.0","21.720038350910833","true"
"Tcp","4","76887","66","80","-1","16","3578000","22656","2393188","105.0","21.721955896452542","true"
"Tcp","4","76887","74","80","-1","2","34000","22659","2394054","105.0","21.7248322147651","true"
"Tcp","4","76887","66","80","-1","16","2756000","22660","2394120","105.0","21.725790987535955","true"
"Tcp","4","76887","74","80","-1","2","2030000","22663","2394986","105.0","21.728667305848514","true"
"Tcp","4","76887","66","80","-1","16","2641000","22665","2395118","105.0","21.70977011494253","true"
"Tcp","4","76887","74","80","-1","2","31000","22667","2395918","105.0","21.711685823754788","true"
"Tcp","4","76887","66","80","-1","16","3115000","22668","2395984","105.0","21.71264367816092","true"
"Tcp","4","76887","74","80","-1","2","4502000","22670","2396124","105.0","21.71455938697318","true"
"Tcp","4","76887","66","80","-1","16","3862000","22672","2396916","105.0","21.71647509578544","true"
"Tcp","4","76887","74","80","-1","2","32000","22674","2397056","105.0","21.7183908045977","true"
"Tcp","4","76887","66","80","-1","16","4247000","22677","2397914","105.0","21.721264367816094","true"
"Tcp","4","76888","74","80","-1","2","77000","22678","2397988","105.0","21.72222222222222","true"
"Tcp","4","76888","66","80","-1","16","86000","22681","2398846","105.0","21.72509578544061","true"
"Tcp","4","76888","74","80","-1","2","2569000","22682","2398920","105.0","21.726053639846743","true"
"Tcp","4","76888","66","80","-1","16","3801000","22684","2399712","105.0","21.727969348659006","true"
"Tcp","4","76888","74","80","-1","2","1935000","22686","2399852","105.0","21.729885057471265","true"
"Tcp","4","76888","66","80","-1","16","3303000","22688","2400644","105.0","21.731800766283524","true"
"Tcp","4","76888","74","80","-1","2","71000","22691","2401510","105.0","21.734674329501917","true"
"Tcp","4","76888","66","80","-1","16","76000","22693","2401642","105.0","21.71578947368421","true"
"Tcp","4","76888","74","80","-1","2","85000","22695","2402442","105.0","21.717703349282296","true"
"Tcp","4","76888","66","80","-1","16","87000","22697","2402574","105.0","21.719617224880384","true"
"Tcp","4","76888","74","80","-1","2","3465000","22698","2402648","105.0","21.720574162679426","true"
"Tcp","4","76888","66","80","-1","16","3323000","22700","2403440","105.0","21.72248803827751","true"
"Tcp","4","76888","74","80","-1","2","2465000","22703","2404306","105.0","21.725358851674642","true"
"Tcp","4","76889","66","80","-1","16","4588000","22705","2404438","105.0","21.727272727272727","true"
"Tcp","4","76889","74","80","-1","2","76000","22706","2404512","105.0","21.72822966507177","true"
"Tcp","4","76889","66","80","-1","16","4218000","22708","2405304","105.0","21.730143540669857","true"
"Tcp","4","76889","74","80","-1","2","63000","22711","2406170","105.0","21.733014354066984","true"
"Tcp","4","76889","66","80","-1","16","3925000","22712","2406236","105.0","21.73397129186603","true"
"Tcp","4","76889","74","80","-1","2","35000","22714","2406376","105.0","21.735885167464115","true"
"Tcp","4","76889","66","80","-1","16","52000","22716","2407168","105.0","21.7377990430622","true"
"Tcp","4","76889","74","80","-1","2","60000","22718","2407308","105.0","21.739712918660288","true"
"Tcp","4","76889","66","80","-1","16","56000","22721","2408166","105.0","21.721797323135757","true"
"Tcp","4","76889","74","80","-1","2","1939000","22722","2408240","105.0","21.722753346080307","true"
"Tcp","4","76889","66","80","-1","16","3965000","22724","2409032","106.0","21.724665391969406","true"
"Tcp","4","76889","74","80","-1","2","76000","22727","2409898","106.0","21.72753346080306","true"
"Tcp","4","76889","66","80","-1","16","3846000","22728","2409964","106.0","21.72848948374761","true"
"Tcp","4","76889","74","80","-1","2","2898000","22730","2410104","106.0","21.730401529636712","true"
"Tcp","4","76890","66","80","-1","16","57000","22733","2410962","106.0","21.733269598470365","true"
"Tcp","4","76890","74","80","-1","2","47000","22735","2411762","106.0","21.735181644359464","true"
"Tcp","4","76890","66","80","-1","16","3964000","22736","2411828","106.0","21.736137667304014","true"
"Tcp","4","76890","74","80","-1","2","1906000","22739","2412694","106.0","21.739005736137667","true"
"Tcp","4","76890","66","80","-1","16","2070000","22740","2412760","106.0","21.739961759082217","true"
"Tcp","4","76890","74","80","-1","2","65000","22742","2412900","106.0","21.74187380497132","true"
"Tcp","4","76890","66","80","-1","16","3890000","22744","2413692","106.0","21.74378585086042","true"
"Tcp","4","76890","74","80","-1","2","2927000","22746","2413832","106.0","21.745697896749522","true"
"Tcp","4","76890","66","80","-1","16","3939000","22748","2414624","106.0","21.72683858643744","true"
"Tcp","4","76890","74","80","-1","2","35000","22750","2414764","106.0","21.7287488061127","true"
"Tcp","4","76890","66","80","-1","16","4938000","22753","2415622","106.0","21.7316141356256","true"
"Tcp","4","76890","74","80","-1","2","35000","22755","2416422","106.0","21.733524355300858","true"
"Tcp","4","76890","66","80","-1","16","3870000","22756","2416488","106.0","21.73447946513849","true"
"Tcp","4","76891","74","80","-1","2","2975000","22758","2416628","106.0","21.736389684813755","true"
"Tcp","4","76891","66","80","-1","16","3893000","22760","2417420","106.0","21.738299904489015","true"
"Tcp","4","76891","74","80","-1","2","41000","22762","2417560","106.0","21.74021012416428","true"
"Tcp","4","76891","66","80","-1","16","2973000","22765","2418418","106.0","21.74307545367717","true"
"Tcp","4","76891","74","80","-1","2","74000","22766","2418492","106.0","21.744030563514805","true"
"Tcp","4","76891","66","80","-1","16","3872000","22768","2419284","106.0","21.74594078319007","true"
"Tcp","4","76891","74","80","-1","2","1909000","22770","2419424","106.0","21.74785100286533","true"
"Tcp","4","76891","66","80","-1","16","3960000","22772","2420216","106.0","21.729007633587788","true"
"Tcp","4","76891","74","80","-1","2","48000","22775","2421082","106.0","21.731870229007633","true"
"Tcp","4","76891","66","80","-1","16","3957000","22776","2421148","106.0","21.732824427480917","true"
"Tcp","4","76891","74","80","-1","2","68000","22778","2421288","106.0","21.734732824427482","true"
"Tcp","4","76891","66","80","-1","16","2415000","22781","2422146","106.0","21.737595419847327","true"
"Tcp","4","76891","74","80","-1","2","85000","22782","2422220","106.0","21.73854961832061","true"
"Tcp","4","76892","66","80","-1","16","3097000","22784","2423012","106.0","21.740458015267176","true"
"Tcp","4","76892","74","80","-1","2","2949000","22786","2423152","106.0","21.74236641221374","true"
"Tcp","4","76892","66","80","-1","16","75000","22789","2424010","106.0","21.745229007633586","true"
"Tcp","4","76892","74","80","-1","2","2708000","22790","2424084","106.0","21.74618320610687","true"
"Tcp","4","76892","66","80","-1","16","3150000","22792","2424876","106.0","21.748091603053435","true"
"Tcp","4","76892","74","80","-1","2","77000","22795","2425742","106.0","21.750954198473284","true"
"Tcp","4","76892","66","80","-1","16","3041000","22796","2425808","106.0","21.751908396946565","true"
"Tcp","4","76892","74","80","-1","2","2818000","22798","2425948","106.0","21.73307912297426","true"
"Tcp","4","76892","66","80","-1","16","3146000","22800","2426740","106.0","21.734985700667302","true"
"Tcp","4","76892","74","80","-1","2","77000","22802","2426880","106.0","21.736892278360344","true"
"Tcp","4","76892","66","80","-1","16","3128000","22804","2427672","106.0","21.738798856053386","true"
"Tcp","4","76892","74","80","-1","2","3100000","22806","2427812","106.0","21.740705433746424","true"
"Tcp","4","76892","66","80","-1","16","88000","22809","2428670","106.0","21.743565300285987","true"
"Tcp","4","76893","74","80","-1","2","2556000","22810","2428744","106.0","21.744518589132507","true"
"Tcp","4","76893","66","80","-1","16","3238000","22812","2429536","106.0","21.74642516682555","true"
"Tcp","4","76893","74","80","-1","2","96000","22815","2430402","106.0","21.74928503336511","true"
"Tcp","4","76893","66","80","-1","16","3246000","22816","2430468","106.0","21.75023832221163","true"
"Tcp","4","76893","74","80","-1","2","75000","22819","2431334","106.0","21.753098188751192","true"
"Tcp","4","76893","66","80","-1","16","3925000","22820","2431400","106.0","21.754051477597713","true"
"Tcp","4","76893","74","80","-1","2","1906000","22822","2431540","106.0","21.755958055290755","true"
"Tcp","4","76893","66","80","-1","16","77000","22825","2432398","106.0","21.738095238095237","true"
"Tcp","4","76893","74","80","-1","2","1922000","22826","2432472","106.0","21.739047619047618","true"
"Tcp","4","76893","66","80","-1","16","3400000","22828","2433264","106.0","21.740952380952383","true"
"Tcp","4","76893","74","80","-1","2","73000","22831","2434130","106.0","21.743809523809524","true"
"Tcp","4","76893","66","80","-1","16","3960000","22832","2434196","106.0","21.744761904761905","true"
"Tcp","4","76893","74","80","-1","2","1882000","22834","2434336","106.0","21.746666666666666","true"
"Tcp","4","76894","66","80","-1","16","3985000","22836","2435128","106.0","21.748571428571427","true"
"Tcp","4","76894","74","80","-1","2","69000","22839","2435994","106.0","21.751428571428573","true"
"Tcp","4","76894","66","80","-1","16","3906000","22840","2436060","106.0","21.752380952380953","true"
"Tcp","4","76894","74","80","-1","2","58000","22843","2436926","106.0","21.755238095238095","true"
"Tcp","4","76894","66","80","-1","16","59000","22845","2437058","106.0","21.757142857142856","true"
"Tcp","4","76894","74","80","-1","2","1959000","22846","2437132","106.0","21.758095238095237","true"
"Tcp","4","76894","66","80","-1","16","3948000","22848","2437924","106.0","21.76","true"
"Tcp","4","76894","74","80","-1","2","1918000","22850","2438064","106.0","21.761904761904763","true"
"Tcp","4","76894","66","80","-1","16","58000","22853","2438922","106.0","21.744053282588013","true"
"Tcp","4","76894","74","80","-1","2","1976000","22854","2438996","106.0","21.74500475737393","true"
"Tcp","4","76894","74","80","-1","2","22692000","22856","2439796","106.0","21.746907706945766","true"
"Tcp","4","76894","74","80","-1","2","43000","22858","2439944","106.0","21.748810656517602","true"
"Tcp","4","76894","66","80","-1","16","48000","22860","2440084","106.0","21.750713606089437","true"
"Tcp","4","76894","66","80","-1","16","52000","22862","2440216","106.0","21.752616555661277","true"
"Tcp","4","76895","66","80","-1","16","1936000","22864","2440348","106.0","21.754519505233112","true"
"Tcp","4","76895","74","80","-1","2","1923000","22866","2440488","106.0","21.756422454804948","true"
"Http","4","76895","726","80","-1","24","31000","22869","2442666","106.0","21.7592768791627","true"
"Http","4","76895","726","80","-1","24","1949000","22870","2443392","106.0","21.76022835394862","true"
"Tcp","4","76895","66","80","-1","16","1953000","22872","2444184","106.0","21.762131303520455","true"
"Tcp","4","76895","74","80","-1","2","52925000","22874","2444324","106.0","21.764034253092294","true"
"Tcp","4","76895","66","80","-1","16","61000","22877","2445182","106.0","21.766888677450048","true"
"Tcp","4","76895","74","80","-1","2","57000","22879","2445982","106.0","21.768791627021884","true"
"Tcp","4","76895","66","80","-1","16","63000","22881","2446114","106.0","21.75","true"
"Tcp","4","76895","74","80","-1","2","1938000","22882","2446188","106.0","21.750950570342205","true"
"Tcp","4","76895","66","80","-1","16","3986000","22884","2446980","106.0","21.752851711026615","true"
"Tcp","4","76895","74","80","-1","2","1916000","22886","2447120","106.0","21.754752851711025","true"
"Tcp","4","76895","66","80","-1","16","3899000","22888","2447912","106.0","21.75665399239544","true"
"Tcp","4","76895","74","80","-1","2","1948000","22890","2448052","106.0","21.75855513307985","true"
"Tcp","4","76896","66","80","-1","16","73000","22893","2448910","106.0","21.761406844106464","true"
"Tcp","4","76896","74","80","-1","2","1880000","22894","2448984","106.0","21.76235741444867","true"
"Tcp","4","76896","66","80","-1","16","76000","22897","2449842","106.0","21.765209125475284","true"
"Tcp","4","76896","74","80","-1","2","1916000","22898","2449916","106.0","21.76615969581749","true"
"Tcp","4","76896","66","80","-1","16","3945000","22900","2450708","107.0","21.768060836501903","true"
"Tcp","4","76896","74","80","-1","2","1940000","22902","2450848","107.0","21.769961977186313","true"
"Tcp","4","76896","66","80","-1","16","3976000","22904","2451640","107.0","21.771863117870723","true"
"Tcp","4","76896","74","80","-1","2","58000","22907","2452506","107.0","21.75403608736942","true"
"Tcp","4","76896","66","80","-1","16","3923000","22908","2452572","107.0","21.754985754985753","true"
"Tcp","4","76896","74","80","-1","2","2939000","22910","2452712","107.0","21.756885090218425","true"
"Tcp","4","76896","66","80","-1","16","3959000","22912","2453504","107.0","21.758784425451093","true"
"Tcp","4","76896","74","80","-1","2","1931000","22914","2453644","107.0","21.76068376068376","true"
"Tcp","4","76896","66","80","-1","16","58000","22917","2454502","107.0","21.763532763532762","true"
"Tcp","4","76897","74","80","-1","2","58000","22919","2455302","107.0","21.765432098765434","true"
"Tcp","4","76897","74","80","-1","2","5328000","22920","2455376","107.0","21.766381766381766","true"
"Http","4","76897","726","80","-1","24","35000","22923","2456234","107.0","21.76923076923077","true"
"Tcp","4","76897","66","80","-1","16","3446000","22924","2456300","107.0","21.770180436847102","true"
"Tcp","4","76897","74","80","-1","2","63000","22927","2457166","107.0","21.773029439696106","true"
"Tcp","4","76897","66","80","-1","16","59000","22929","2457298","107.0","21.774928774928775","true"
"Tcp","4","76897","74","80","-1","2","1930000","22930","2457372","107.0","21.77587844254511","true"
"Tcp","4","76897","66","80","-1","16","3940000","22932","2458164","107.0","21.77777777777778","true"
"Tcp","4","76897","74","80","-1","2","52000","22935","2459030","107.0","21.759962049335865","true"
"Tcp","4","76897","66","80","-1","16","3949000","22936","2459096","107.0","21.76091081593928","true"
"Tcp","4","76897","74","80","-1","2","1960000","22938","2459236","107.0","21.76280834914611","true"
"Tcp","4","76897","66","80","-1","16","76000","22941","2460094","107.0","21.765654648956357","true"
"Tcp","4","76897","74","80","-1","2","58000","22943","2460894","107.0","21.767552182163186","true"
"Tcp","4","76897","66","80","-1","16","64000","22945","2461026","107.0","21.76944971537002","true"
"Tcp","4","76898","74","80","-1","2","63000","22947","2461826","107.0","21.77134724857685","true"
"Tcp","4","76898","66","80","-1","16","3929000","22948","2461892","107.0","21.772296015180267","true"
"Tcp","4","76898","74","80","-1","2","1941000","22950","2462032","107.0","21.774193548387096","true"
"Tcp","4","76898","66","80","-1","16","3937000","22952","2462824","107.0","21.77609108159393","true"
"Http","4","76898","726","80","-1","24","54000","22954","2463624","107.0","21.77798861480076","true"
"Tcp","4","76898","66","80","-1","16","3918000","22956","2463756","107.0","21.77988614800759","true"
"Tcp","4","76898","74","80","-1","2","1947000","22958","2463896","107.0","21.78178368121442","true"
"Tcp","4","76898","66","80","-1","16","3719000","22960","2464688","107.0","21.783681214421254","true"
"Tcp","4","76898","74","80","-1","2","2163000","22962","2464828","107.0","21.764928909952605","true"
"Tcp","4","76898","66","80","-1","16","76000","22965","2465686","107.0","21.767772511848342","true"
"Tcp","4","76898","74","80","-1","2","1928000","22966","2465760","107.0","21.76872037914692","true"
"Tcp","4","76898","66","80","-1","16","3905000","22968","2466552","107.0","21.770616113744076","true"
"Http","4","76898","726","80","-1","24","74000","22970","2467352","107.0","21.77251184834123","true"
"Tcp","4","76898","66","80","-1","16","3888000","22972","2467484","107.0","21.774407582938387","true"
"Tcp","4","76899","74","80","-1","2","60000","22975","2468350","107.0","21.777251184834125","true"
"Tcp","4","76899","66","80","-1","16","3940000","22976","2468416","107.0","21.778199052132702","true"
"Tcp","4","76899","74","80","-1","2","54000","22979","2469282","107.0","21.781042654028436","true"
