"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_rateps","attack"
"Tcp","4","75917","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75917","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75917","74","80","-1","2","6035000","182","13316","73.0","3.192982456140351","true"
"Tcp","4","75917","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75917","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75917","74","80","-1","2","6006000","184","13464","73.0","3.1724137931034484","true"
"Tcp","4","75918","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75918","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75918","74","80","-1","2","5079000","186","13612","73.0","3.206896551724138","true"
"Tcp","4","75918","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75918","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75918","74","80","-1","2","5035000","188","13760","73.0","3.2413793103448274","true"
"Tcp","4","75918","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75918","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75918","74","80","-1","2","7030000","190","13908","73.0","3.2203389830508473","true"
"Tcp","4","75918","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75919","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75919","74","80","-1","2","6891000","192","14056","73.0","3.2542372881355934","true"
"Tcp","4","75919","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75919","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75919","74","80","-1","2","6965000","194","14204","73.0","3.288135593220339","true"
"Tcp","4","75919","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75919","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75919","74","80","-1","2","6028000","196","14352","73.0","3.2666666666666666","true"
"Tcp","4","75919","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75919","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75919","74","80","-1","2","6183000","198","14500","73.0","3.3","true"
"Tcp","4","75920","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75920","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75920","74","80","-1","2","6941000","200","14648","73.0","3.3333333333333335","true"
"Tcp","4","75920","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75920","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75920","74","80","-1","2","6013000","202","14796","73.0","3.3666666666666667","true"
"Tcp","4","75920","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75920","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75920","74","80","-1","2","6070000","204","14944","73.0","3.3442622950819674","true"
"Tcp","4","75920","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75920","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75921","74","80","-1","2","6713000","206","15092","73.0","3.377049180327869","true"
"Tcp","4","75921","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75921","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75921","74","80","-1","2","5606000","208","15240","73.0","3.4098360655737703","true"
"Http","4","75921","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75921","74","80","-1","2","6398000","209","15314","73.0","3.4262295081967213","true"
"Tcp","4","75921","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75921","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75921","74","80","-1","2","5992000","211","15462","73.0","3.403225806451613","true"
"Tcp","4","75921","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75921","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75922","74","80","-1","2","7032000","213","15610","73.0","3.435483870967742","true"
"Tcp","4","75922","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75922","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75922","74","80","-1","2","7005000","215","15758","73.0","3.467741935483871","true"
"Tcp","4","75922","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75922","74","80","-1","2","6090000","216","15832","73.0","3.4838709677419355","true"
"Tcp","4","75922","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75922","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75922","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75922","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75922","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75923","74","80","-1","2","6936000","220","16128","73.0","3.492063492063492","true"
"Tcp","4","75923","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75923","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75923","74","80","-1","2","7023000","222","16276","73.0","3.5238095238095237","true"
"Tcp","4","75923","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75923","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75923","74","80","-1","2","6403000","224","16424","73.0","3.5555555555555554","true"
"Tcp","4","75923","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","75923","726","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","75923","74","80","-1","2","6967000","226","16572","73.0","3.53125","true"
